Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,66833,-,-,India,22.35,87.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2011,1,1,16,30,45,5,46,46,97,58,18,21.127451902264227,1003.5880737304688,82.65532145885007,82.93627295489475,3.4974365981734525,0.0,342.404052734375,3.5717756748199463,0
2011,1,1,17,30,0,0,0,0,0,0,17,19.902406177926537,1004.7299194335938,87.1379328430883,95.45273025485764,3.5458183582159,0.0,343.52691650390625,3.6536612510681152,0
2011,1,1,18,30,0,0,0,0,0,0,17,19.09939827415957,1005.7366943359375,89.41728373825781,108.46124251126761,3.543572913386858,0.0,342.8729248046875,3.473339080810547,0
2011,1,1,19,30,0,0,0,0,0,0,17,18.610039055992615,1006.375732421875,91.03113732965546,121.79397712101448,3.540497654202696,0.0,340.7069091796875,3.187636375427246,0
2011,1,1,20,30,0,0,0,0,0,0,17,18.33628910722797,1006.7656860351562,92.31947624136816,135.34213533973926,3.5378007766261597,0.0,340.1817626953125,2.935352325439453,0
2011,1,1,21,30,0,0,0,0,0,0,17,18.181966166728216,1006.4913940429688,93.09174815287793,149.0313051459941,3.5149432855762814,0.0,340.57403564453125,2.783612012863159,0
2011,1,1,22,30,0,0,0,0,0,0,17,18.025099922641346,1006.202392578125,94.00540596871657,162.80548944724075,3.4795261018847023,0.0,341.4571838378906,2.6456353664398193,0
2011,1,1,23,30,0,0,0,0,0,0,16,17.8968514496122,1005.5997924804688,94.48235542847645,176.5830690142158,3.429396891993029,0.0,343.1203308105469,2.480604648590088,0
2011,1,2,0,30,0,0,0,0,0,0,16,17.713613598884024,1004.9981689453125,95.17380116536626,169.50417614866205,3.3455158399399316,0.0,345.50067138671875,2.3519556522369385,0
2011,1,2,1,30,0,0,0,0,0,0,16,17.482187867087475,1004.6170654296875,95.93852758698091,155.70768354462155,3.2089883574980598,0.0,348.5364074707031,2.3263940811157227,0
2011,1,2,2,30,0,0,0,0,0,0,16,17.310483607792605,1004.5122680664062,96.11141027649775,141.96916130240623,3.0531178886358337,0.0,348.87225341796875,2.3930249214172363,0
2011,1,2,3,30,0,0,0,0,0,0,16,17.064780954793946,1004.9615478515625,96.53720574787499,128.3421725963748,2.9132101515395057,0.0,347.7532653808594,2.5218329429626465,0
2011,1,2,4,30,0,0,0,0,0,0,16,16.868966878677213,1005.8786010742188,96.69094699084957,114.89028547946342,2.750996431402712,0.0,347.91558837890625,2.6789391040802,0
2011,1,2,5,30,0,0,0,0,0,0,16,16.64496892569673,1006.8986206054688,97.02180284044624,101.70296713715526,2.6000517647466697,0.0,349.9399108886719,2.7662742137908936,0
2011,1,2,6,30,1,0,1,4,6,4,16,17.05463316587594,1007.7392578125,95.35050776593296,88.91199551557517,2.468087724931179,0.0,351.1617126464844,2.7201578617095947,0
2011,1,2,7,30,111,97,134,101,229,153,16,18.74579865713895,1008.6424560546875,88.41876465535235,76.74266672797663,2.346093636054054,0.0,352.1029052734375,2.593552827835083,0
2011,1,2,8,30,188,340,329,174,413,345,16,20.61850403973358,1009.4881591796875,75.85499771320715,65.5437797059768,2.2488452997376536,0.0,354.458984375,2.6726245880126953,0
2011,1,2,9,30,230,468,493,218,524,512,15,22.083453535428646,1009.4841918945312,67.8332334577447,55.91729216660269,2.1884360336310085,0.0,355.0703430175781,2.5113537311553955,0
2011,1,2,10,30,256,552,620,242,585,628,15,23.192448002043818,1009.0014038085938,62.796394867289166,48.81248725007605,2.16016308718747,0.0,355.1101379394531,2.3398852348327637,0
2011,1,2,11,30,263,578,669,252,609,680,15,23.886052004459657,1008.1231689453125,58.93840225151635,45.434700446647966,2.150261560292851,0.0,355.11468505859375,2.2163045406341553,0
2011,1,2,12,30,254,584,656,249,602,662,14,24.106387475132635,1006.974365234375,56.182792223156696,46.60420224646518,2.1434139481816405,0.0,355.84283447265625,2.186143159866333,0
2011,1,2,13,30,240,540,573,232,561,577,14,23.675899456080288,1006.5249633789062,55.13658558344986,52.01452020206599,2.126948866309845,0.0,357.2940368652344,2.245497226715088,0
2011,1,2,14,30,203,451,425,199,478,434,13,22.65141809908289,1006.3043823242188,55.32625082429149,60.53593912024222,2.0910854863446406,0.0,356.713134765625,2.399970054626465,0
2011,1,2,15,30,166,232,242,142,335,251,13,21.050965911462924,1006.3359375,60.642686149782975,71.05270971360204,2.0377328364175056,0.0,355.2931823730469,2.4619085788726807,0
2011,1,2,16,30,39,0,39,49,110,63,12,18.930215283660175,1007.1165161132812,66.89551068463416,82.80096933546832,1.9490331670716985,0.0,353.4393310546875,2.510481357574463,0
2011,1,2,17,30,0,0,0,0,0,0,11,17.988183340574608,1007.7564697265625,67.23658833806974,95.32065402856934,1.8460158953268424,0.0,352.86517333984375,2.5314245223999023,0
2011,1,2,18,30,0,0,0,0,0,0,11,17.321724761140842,1008.8644409179688,66.73616998903401,108.33293366700097,1.7479324956087134,0.0,352.1971130371094,2.4890785217285156,0
2011,1,2,19,30,0,0,0,0,0,0,10,16.698444195599677,1009.3234252929688,66.36603547098643,121.6696803558282,1.6589335171113266,0.0,351.37921142578125,2.4721901416778564,0
2011,1,2,20,30,0,0,0,0,0,0,9,16.10057412414767,1009.3893432617188,66.1353160813662,135.22204156151287,1.5810908814938969,0.0,355.1484680175781,2.5520389080047607,0
2011,1,2,21,30,0,0,0,0,0,0,9,15.481257714092123,1009.4645385742188,66.31066876595033,148.9157381708375,1.4933262312039057,0.0,0.2752532958984375,2.7512760162353516,0
2011,1,2,22,30,0,0,0,0,0,0,8,14.841816526098512,1009.173095703125,66.6851443761576,162.6954198714555,1.4125448366551439,0.0,3.526336669921875,2.9671621322631836,0
2011,1,2,23,30,0,0,0,0,0,0,8,14.147826846241003,1008.77880859375,67.29692755173213,176.49078548379075,1.3359824031576382,0.0,5.010833740234375,3.1020357608795166,0
2011,1,3,0,30,0,0,0,0,0,0,7,13.443939020987273,1008.3087158203125,67.95916375779238,169.6132151808177,1.2614960395528363,0.0,5.142265319824219,3.1812446117401123,0
2011,1,3,1,30,0,0,0,0,0,0,7,12.771711504003463,1008.112060546875,68.82744386385203,155.80904879899654,1.1920429454387311,0.0,4.6636962890625,3.2347540855407715,0
2011,1,3,2,30,0,0,0,0,0,0,6,12.077148363702236,1008.1976318359375,70.29719010588235,142.06420321405082,1.1259421978909314,0.0,1.4892196655273438,3.1288952827453613,0
2011,1,3,3,30,0,0,0,0,0,0,6,11.441905021735352,1008.4718627929688,71.87210118138812,128.43047302905796,1.0664047778321688,0.0,356.9183349609375,2.992025852203369,0
2011,1,3,4,30,0,0,0,0,0,0,6,10.880868930388715,1009.2135009765625,73.2357604108606,114.97083248382685,1.011381015306852,0.0,353.1695556640625,2.922107458114624,0
2011,1,3,5,30,0,0,0,0,0,0,6,10.382137619451498,1010.204833984375,74.52034149167834,101.77416298439198,0.9614111328761745,0.0,350.5528259277344,2.9027814865112305,0
2011,1,3,6,30,1,0,1,4,7,4,7,11.545150628321892,1011.32421875,73.84570316302057,88.97130314646817,0.9174637282817764,0.0,349.0346984863281,2.821603298187256,0
2011,1,3,7,30,111,146,145,105,252,163,7,13.831776181673888,1012.1467895507812,67.2914368669843,76.78674020017993,0.8796941922099478,0.0,348.1158752441406,2.292980194091797,0
2011,1,3,8,30,180,400,346,179,444,363,10,17.029535648317392,1012.3973388671875,63.94226218154267,65.56716238424958,0.8549623686937734,0.0,352.15789794921875,1.8622645139694214,0
2011,1,3,9,30,217,526,512,224,558,537,9,20.48462896356409,1012.27685546875,47.871904364100544,55.91250017314692,0.8266972819104481,0.0,2.9749832153320312,2.219943046569824,0
2011,1,3,10,30,247,568,622,249,621,658,9,21.97512042467531,1011.2530517578125,44.16421238401526,48.77110661170909,0.8107759035209812,0.0,3.7622222900390625,2.1680259704589844,0
2011,1,3,11,30,263,580,671,259,645,712,9,22.715432971060352,1009.7854614257812,43.005841579645434,45.35275531137446,0.8008912479136578,0.0,0.9496231079101562,2.0752408504486084,0
2011,1,3,12,30,260,567,651,255,638,695,9,22.897209474525994,1008.4611206054688,42.420533039274005,46.48885428229585,0.7939721103871618,0.0,357.1315002441406,2.034895420074463,0
2011,1,3,13,30,234,540,568,239,597,607,9,22.518354840676977,1007.6976318359375,42.76412849532572,51.88044438198159,0.7892605129673327,0.0,353.653564453125,2.0596561431884766,0
2011,1,3,14,30,219,408,421,205,513,459,9,21.465624854824796,1007.82177734375,45.094207779070075,60.39528589896776,0.7836829945553135,0.0,351.6885986328125,2.1490085124969482,0
2011,1,3,15,30,167,215,238,148,365,267,10,19.737235659291628,1007.96630859375,56.3393358679547,70.91204501448112,0.7946967184218432,0.0,351.31878662109375,2.0936014652252197,0
2011,1,3,16,30,41,0,41,53,126,69,9,17.227791225242697,1008.8035888671875,61.88796079138209,82.66318191710485,0.7894729505321917,0.0,350.38330078125,2.1071128845214844,0
2011,1,3,17,30,0,0,0,0,0,0,9,16.229909853625998,1009.8885498046875,62.77847346702347,95.1868511524188,0.7730268838119296,0.0,349.28399658203125,2.2119805812835693,0
2011,1,3,18,30,0,0,0,0,0,0,8,15.543226706227301,1010.7799682617188,63.29733239020009,108.20352757858646,0.7569415498160323,0.0,347.503662109375,2.3525538444519043,0
2011,1,3,19,30,0,0,0,0,0,0,8,14.95113234267609,1010.9829711914062,63.81962894017704,121.54481689242726,0.7460383019742038,0.0,345.923583984375,2.5432863235473633,0
2011,1,3,20,30,0,0,0,0,0,0,7,14.359312438922927,1011.108642578125,64.8218956727999,135.10183496415303,0.7400281857362853,0.0,344.9846496582031,2.771594285964966,0
2011,1,3,21,30,0,0,0,0,0,0,7,13.765620314415003,1010.7471923828125,66.10706080593513,148.8004420592558,0.7500999297511899,0.0,345.580078125,3.066965341567993,0
2011,1,3,22,30,0,0,0,0,0,0,7,13.171691171290263,1009.9612426757812,67.86938371455417,162.58588702148663,0.7639208258308209,0.0,347.42181396484375,3.3396687507629395,0
2011,1,3,23,30,0,0,0,0,0,0,7,12.507170312402934,1009.4776611328125,70.45731430796602,176.39759478417994,0.7803463713972968,0.0,349.5829772949219,3.5100629329681396,0
2011,1,4,0,30,0,0,0,0,0,0,7,11.805126610581397,1008.9949951171875,73.43012968949391,169.72037018751325,0.7966398616044575,0.0,351.4156799316406,3.5710320472717285,0
2011,1,4,1,30,0,0,0,0,0,0,7,11.077414580091954,1008.787109375,76.60408925373287,155.90830869928496,0.8127968349988868,0.0,352.2075500488281,3.557183027267456,0
2011,1,4,2,30,0,0,0,0,0,0,6,10.291504725438301,1008.7141723632812,79.9588142856787,142.15680712383426,0.8310596428994264,0.0,351.11578369140625,3.326014995574951,0
2011,1,4,3,30,0,0,0,0,0,0,6,9.595690364433835,1008.6085205078125,82.75765649663559,128.51595436405202,0.8477179835505523,0.0,348.1319580078125,3.0867514610290527,0
2011,1,4,4,30,0,0,0,0,0,0,6,9.000092516115501,1009.3983154296875,85.80453890953935,115.0481345463694,0.8584638066693775,0.0,344.9898681640625,2.9147918224334717,0
2011,1,4,5,30,0,0,0,0,0,0,6,8.52909164994685,1010.114990234375,88.21599889701335,101.8416340163847,0.8634744531891928,0.0,342.85357666015625,2.8054563999176025,0
2011,1,4,6,30,1,0,1,4,7,4,7,9.856881643092322,1010.7807006835938,84.13003903088165,89.02639963257234,0.8642574130483904,0.0,341.6094970703125,2.6739842891693115,0
2011,1,4,7,30,110,125,139,104,252,162,8,12.38430867787406,1011.4267578125,76.42162845486322,76.82591742436517,0.8642909811382817,0.0,340.7071228027344,2.1311888694763184,0
2011,1,4,8,30,184,363,335,179,443,363,9,16.07003617069074,1012.2115478515625,66.31490279800681,65.58491759905439,0.8699301562893109,0.0,347.92376708984375,1.8814952373504639,0
2011,1,4,9,30,222,495,500,224,556,536,9,19.508059311562533,1011.8532104492188,51.82562052800886,55.9012974631051,0.8785100578999568,0.0,8.601783752441406,2.1471762657165527,0
2011,1,4,10,30,258,544,617,248,618,656,9,21.066216357410724,1010.7237548828125,48.11034384605591,48.72263078452906,0.8945779881397284,0.0,12.08392333984375,2.158450126647949,0
2011,1,4,11,30,256,600,679,258,642,710,9,21.898551111403833,1009.4419555664062,46.50020890920847,45.2634660967146,0.9125673140130577,0.0,8.953895568847656,2.1317858695983887,0
2011,1,4,12,30,261,569,654,255,634,693,9,22.16738381517615,1008.4031982421875,45.40263015534568,46.366671749519234,0.9312794888431665,0.0,5.191886901855469,2.200601100921631,0
2011,1,4,13,30,241,520,563,238,592,605,9,21.823454900450088,1007.870849609375,45.515839886413175,51.74065414755337,0.9482761805705153,0.0,2.967376708984375,2.3581109046936035,0
2011,1,4,14,30,210,430,424,205,508,457,9,20.8339738474927,1007.2544555664062,46.99552407146996,60.25018866999679,0.9592249624379559,0.0,0.8785400390625,2.5124900341033936,0
2011,1,4,15,30,168,244,249,148,362,268,10,19.082786593211267,1007.3895263671875,56.96552740050886,70.76807110832019,0.9571810226773292,0.0,358.5594177246094,2.439007520675659,0
2011,1,4,16,30,43,0,43,54,127,71,9,16.5423822973068,1007.9171142578125,63.25323292865558,82.52302389624366,0.943859398941582,0.0,355.6683044433594,2.3851544857025146,0
2011,1,4,17,30,0,0,0,0,0,0,8,15.568978756206604,1008.6370239257812,63.72295010704634,95.05142942598314,0.9232708404498278,0.0,354.679443359375,2.430536985397339,0
2011,1,4,18,30,0,0,0,0,0,0,8,14.893915287255197,1009.3043823242188,63.56454080321541,108.07312572524731,0.902710548337039,0.0,354.36297607421875,2.498654365539551,0
2011,1,4,19,30,0,0,0,0,0,0,7,14.241862432585322,1009.2154541015625,63.428754615823415,121.41947834757045,0.8839496751924797,0.0,353.9436340332031,2.5579891204833984,0
2011,1,4,20,30,0,0,0,0,0,0,6,13.690694233450358,1009.5635986328125,63.49124315196343,134.98159232623306,0.8717363488543488,0.0,353.9293518066406,2.6092560291290283,0
2011,1,4,21,30,0,0,0,0,0,0,6,13.310921775260397,1009.437255859375,64.35825831654576,148.68546871794456,0.8733891514816179,0.0,352.9743347167969,2.640195369720459,0
2011,1,4,22,30,0,0,0,0,0,0,6,12.975848423911089,1008.9395751953125,65.59692723511317,162.47688682938485,0.8833531513882202,0.0,350.33758544921875,2.654397964477539,0
2011,1,4,23,30,0,0,0,0,0,0,6,12.54801644429989,1008.61669921875,67.4573078176846,176.30318778018102,0.9005694891335363,0.0,346.11126708984375,2.692988395690918,0
2011,1,5,0,30,0,0,0,0,0,0,6,12.054099267221602,1008.4114379882812,69.60238113628823,169.82531051835133,0.918665533328692,0.0,342.3330078125,2.768296241760254,0
2011,1,5,1,30,0,0,0,0,0,0,6,11.434244174756031,1008.2595825195312,72.16109851416844,156.00527236538383,0.9341994091622804,0.0,340.79443359375,2.9167745113372803,0
2011,1,5,2,30,0,0,0,0,0,0,6,10.597224156153061,1007.8401489257812,75.32769853047544,142.24682407082466,0.9381571676132373,0.0,340.5229797363281,3.1102912425994873,0
2011,1,5,3,30,0,0,0,0,0,0,6,9.677458088694777,1007.7662963867188,78.91358357689298,128.59849173865229,0.9351324318612172,0.0,342.5882263183594,3.2208149433135986,0
2011,1,5,4,30,0,0,0,0,0,0,6,8.944611324585253,1008.0328979492188,82.20885025601446,115.12208538904397,0.9204094857415379,0.0,345.3740234375,3.270618438720703,0
2011,1,5,5,30,0,0,0,0,0,0,6,8.388198717282478,1008.4391479492188,84.98004868867224,101.90529100782393,0.9027444641642364,0.0,346.41656494140625,3.2935473918914795,0
2011,1,5,6,30,1,0,1,4,6,4,6,9.370941869489457,1008.8984375,82.89397348110958,89.07717399372274,0.8863446796410286,0.0,345.11822509765625,3.155736207962036,0
2011,1,5,7,30,111,143,144,104,251,161,7,11.77729150253964,1009.6224975585938,76.57664362714888,76.8601379121754,0.8744144464234092,0.0,343.08270263671875,2.5760834217071533,0
2011,1,5,8,30,179,400,345,179,443,363,9,15.177509633783984,1009.9567260742188,67.69356220910208,65.5970106524043,0.8710543486084733,0.0,345.0216064453125,2.1814663410186768,0
2011,1,5,9,30,219,527,515,224,559,537,8,18.142587131694313,1009.675537109375,54.04618961819539,55.88367434434067,0.8298985714822726,0.0,351.7063903808594,2.234109878540039,0
2011,1,5,10,30,236,603,635,249,622,660,8,19.698104215876015,1008.9701538085938,48.91800363837876,48.66707231380122,0.8079830090255297,0.0,351.76678466796875,1.9992384910583496,0
2011,1,5,11,30,255,603,681,259,647,716,8,20.689836381178054,1007.7556762695312,46.19557851596525,45.16686572199954,0.7978506256319376,0.0,349.9073486328125,1.8308616876602173,0
2011,1,5,12,30,272,545,649,256,640,699,8,21.041317381717136,1007.2702026367188,45.65631554228201,46.23771094495189,0.7951264389109349,0.0,349.0560302734375,1.7111806869506836,0
2011,1,5,13,30,240,552,583,240,599,612,8,20.657309107532285,1006.821533203125,45.739294662568895,51.595231277138694,0.7962419961217656,0.0,349.5821838378906,1.606774926185608,0
2011,1,5,14,30,210,455,437,207,515,464,8,19.799023396827067,1006.5910034179688,48.37789908404017,60.1007469390629,0.7960535603801033,0.0,347.9874267578125,1.545197606086731,0
2011,1,5,15,30,159,262,246,150,368,272,10,18.563123357035693,1006.8642578125,57.87626969261449,70.62089589513523,0.825390512630145,0.0,346.57733154296875,1.4528051614761353,0
2011,1,5,16,30,49,7,50,56,132,73,9,16.593379706744543,1007.4360961914062,61.18871818921438,82.38060166624248,0.8308946110972208,0.0,347.06597900390625,1.3201954364776611,0
2011,1,5,17,30,0,0,0,0,0,0,8,15.746452337645735,1008.1739501953125,60.53548890376818,94.91449618059727,0.8255325154145041,0.0,347.7850646972656,1.3154387474060059,0
2011,1,5,18,30,0,0,0,0,0,0,7,15.19271611988944,1008.4940185546875,61.27023567714941,107.9418281309747,0.815091639134609,0.0,347.90130615234375,1.4134256839752197,0
2011,1,5,19,30,0,0,0,0,0,0,5,14.633349783032429,1008.8630981445312,55.69801050644768,121.2937538599807,0.8025114954592207,0.0,346.89910888671875,1.49446439743042,0
2011,1,5,20,30,0,0,0,0,0,0,6,14.01367236030859,1008.9721069335938,58.78670283374594,134.86138678972614,0.7951472763408987,0.0,348.8650207519531,1.5350940227508545,0
2011,1,5,21,30,0,0,0,0,0,0,5,13.351978125030882,1009.2979736328125,57.62226173018355,148.5708649066247,0.7873795711798388,0.0,350.7249450683594,1.57699716091156,0
2011,1,5,22,30,0,0,0,0,0,0,5,12.611203684218196,1009.1345825195312,61.09546198206826,162.36840771037532,0.7873495607673421,0.0,352.0231628417969,1.6916053295135498,0
2011,1,5,23,30,0,0,0,0,0,0,4,11.935786744968823,1008.8472290039062,61.93020233145238,176.20725551434091,0.7915433771680754,0.0,352.357421875,1.8621715307235718,0
2011,1,6,0,30,0,0,0,0,0,0,5,11.316511302575293,1008.8944091796875,67.13499942079491,169.92768378454394,0.8035327053042777,0.0,352.16534423828125,2.101848602294922,0
2011,1,6,1,30,0,0,0,0,0,0,5,10.729366282394437,1008.6060791015625,69.23615264381951,156.0997440517079,0.8205378648706532,0.0,351.036376953125,2.3955867290496826,0
2011,1,6,2,30,0,0,0,0,0,0,5,10.115619383087278,1008.39453125,71.5444964224232,142.33410386742656,0.8409055876280821,0.0,348.0001220703125,2.6338891983032227,0
2011,1,6,3,30,0,0,0,0,0,0,5,9.573419266659641,1008.286376953125,73.90079926891116,128.67796078814231,0.8838344071962312,0.0,344.4036865234375,2.9163036346435547,0
2011,1,6,4,30,0,0,0,0,0,0,5,9.028068946075678,1009.0867919921875,76.54279559178653,115.19258032578378,0.9203213500698164,0.0,341.38372802734375,3.155963182449341,0
2011,1,6,5,30,0,0,0,0,0,0,5,8.553618562500276,1009.7432861328125,79.12736266187781,101.96504712325816,0.9438665072560145,0.0,340.2085876464844,3.2665152549743652,0
2011,1,6,6,30,1,0,1,4,6,4,6,9.625515796481693,1010.4631958007812,78.50623044066458,89.12353483170591,0.9478305288682697,0.0,340.01123046875,3.150745391845703,0
2011,1,6,7,30,110,143,143,104,249,160,7,11.905577669807371,1011.205078125,72.05280618941704,76.88934926831337,0.9439314825255046,0.0,341.179443359375,2.5086357593536377,0
2011,1,6,8,30,181,385,341,179,441,361,9,15.288930421582393,1011.9115600585938,66.99829533577932,65.60341283905275,0.9421167518767746,0.0,344.52001953125,1.976377010345459,0
2011,1,6,9,30,217,518,508,223,555,535,8,19.056252474439077,1011.8444213867188,51.85314649610634,55.859626615981576,0.9324200423746771,0.0,358.0745544433594,2.1470606327056885,0
2011,1,6,10,30,246,572,625,248,618,657,9,20.93417417726414,1010.8137817382812,46.9485137218354,48.60444879229349,0.929383582467281,0.0,3.842315673828125,1.9984781742095947,0
2011,1,6,11,30,262,587,677,258,643,713,9,21.93460285124678,1009.4951171875,44.7372605236705,45.06299128408086,0.9245188531341498,0.0,5.112800598144531,1.9304261207580566,0
2011,1,6,12,30,259,577,660,256,636,697,9,22.291953241006638,1008.6821899414062,43.39429849178703,46.10203249290687,0.9168673205249585,0.0,5.238380432128906,1.9524441957473755,0
2011,1,6,13,30,245,535,579,239,596,611,9,21.98583244591333,1007.7783203125,43.630501199305286,51.444262246429105,0.9051946774944307,0.0,3.8553848266601562,2.060386896133423,0
2011,1,6,14,30,217,430,433,207,514,464,8,20.97153015185654,1007.4086303710938,45.77689243764223,59.94706586711855,0.8873226867978649,0.0,1.477630615234375,2.1264231204986572,0
2011,1,6,15,30,160,243,242,151,370,275,10,19.192999345980297,1007.3090209960938,56.91809248482337,70.47063158730975,0.8436577352964637,0.0,356.9642333984375,2.0588316917419434,0
2011,1,6,16,30,47,6,48,57,136,76,9,16.502361570525863,1007.7743530273438,61.91182254772865,82.23602277712763,0.7931619227071582,0.0,349.74285888671875,2.0326926708221436,0
2011,1,6,17,30,0,0,0,0,0,0,8,15.425662713617669,1008.8468627929688,62.70982031499511,94.77615816387998,0.7416441733918449,0.0,341.858154296875,2.0938305854797363,0
2011,1,6,18,30,0,0,0,0,0,0,7,14.715020137720217,1009.74560546875,63.14871672635749,107.80973326313249,0.6998405862114329,0.0,334.6111145019531,2.222248077392578,0
2011,1,6,19,30,0,0,0,0,0,0,7,14.05495250918915,1010.3165283203125,63.49906277947729,121.16773001573105,0.6748993227423901,0.0,331.685546875,2.359753131866455,0
2011,1,6,20,30,0,0,0,0,0,0,6,13.460030064145883,1010.681396484375,63.64387439453875,134.74128783084294,0.6525011427960935,0.0,335.2451171875,2.4503843784332275,0
2011,1,6,21,30,0,0,0,0,0,0,6,12.851940764771143,1010.6480102539062,63.99141413677256,148.4566722928649,0.6399866829150627,0.0,341.78485107421875,2.4988512992858887,0
2011,1,6,22,30,0,0,0,0,0,0,5,12.231746020627838,1010.0986328125,64.81445053554071,162.26043082647612,0.621623415621744,0.0,348.3694152832031,2.5263094902038574,0
2011,1,6,23,30,0,0,0,0,0,0,5,11.588386656450552,1009.3876342773438,66.06334710763429,176.10949091277132,0.6056114438203123,0.0,352.48187255859375,2.492891311645508,0
