Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,66833,-,-,India,22.35,87.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2008,1,1,0,30,0,0,0,0,0,0,10,15.758207717582877,1008.6348266601562,69.66921486589996,169.44849365457446,1.753642535593079,0.0,180.21420288085938,0.7284449934959412,0
2008,1,1,1,30,0,0,0,0,0,0,10,15.310916750364015,1008.446533203125,70.78453371167932,155.65584289829565,1.7690815967427185,0.0,212.28115844726562,0.756087601184845,0
2008,1,1,2,30,0,0,0,0,0,0,10,14.883870314872183,1008.1404418945312,73.20002149467835,141.9204417835057,1.7823205990709927,0.0,239.13819885253906,0.897844672203064,0
2008,1,1,3,30,0,0,0,0,0,0,10,14.460799732650969,1008.3709716796875,77.30490860211565,128.29677115083214,1.809881272632383,0.0,255.47007751464844,1.0692079067230225,0
2008,1,1,4,30,0,0,0,0,0,0,10,14.086429114187865,1008.8225708007812,80.96201798376113,114.8487023183196,1.8377698994978982,0.0,262.9829406738281,1.1132683753967285,0
2008,1,1,5,30,0,0,0,0,0,0,3,8.77576793482234,1009.9393310546875,70.83776891448784,101.6088053658053,0.5115487296953932,0.0,341.5335693359375,2.801964521408081,0
2008,1,1,6,30,1,0,1,5,8,5,5,10.13515436177238,1010.8168334960938,71.06496743514161,88.83191714021545,0.4958433198960486,0.0,342.37823486328125,2.6338746547698975,0
2008,1,1,7,30,110,171,150,109,258,169,5,12.815848715501886,1012.0463256835938,63.16932430986745,76.68113048477278,0.48637760434557875,0.0,341.9649658203125,2.1083834171295166,0
2008,1,1,8,30,183,386,344,186,449,372,8,15.817836708516154,1012.744140625,60.00179968924143,65.50740201747323,0.48758657916694265,0.0,342.982666015625,1.561220407485962,0
2008,1,1,9,30,224,512,511,231,561,546,9,19.345574792077002,1012.9151611328125,52.110128969557444,55.915414727582636,0.5092826647788334,0.0,350.69219970703125,1.411431074142456,0
2008,1,1,10,30,248,566,621,256,621,665,7,22.035278798726154,1011.927490234375,38.88883064073035,48.8558137743017,0.5387845930951765,0.0,5.586326599121094,1.6438060998916626,0
