Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,66833,-,-,India,22.35,87.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2009,1,1,0,30,0,0,0,0,0,0,10,14.724805267610293,1009.0402221679688,74.03174326716706,169.42106690896134,1.6528782883782238,0.0,0.2617340087890625,3.101677894592285,0
2009,1,1,1,30,0,0,0,0,0,0,10,14.149905513481087,1008.85546875,78.16557700673204,155.6301726184265,1.6309311588154072,0.0,358.5218505859375,3.3138279914855957,0
2009,1,1,2,30,0,0,0,0,0,0,10,13.551377635064682,1009.1447143554688,82.6077543292152,141.89619894079146,1.592916544243119,0.0,357.5982666015625,3.371962785720825,0
2009,1,1,3,30,0,0,0,0,0,0,10,12.998006353268124,1009.0635986328125,86.00654909356044,128.27405068470537,1.5408349065165787,0.0,356.65850830078125,3.3097763061523438,0
2009,1,1,4,30,0,0,0,0,0,0,10,12.47757318567227,1009.5553588867188,89.06836578561987,114.82774123226895,1.4601704272553637,0.0,354.4273681640625,3.1953349113464355,0
2009,1,1,5,30,0,0,0,0,0,0,11,13.752389040052094,1009.3905029296875,84.38773703075391,101.66599733820024,1.862407135838581,0.0,267.1119384765625,1.047972321510315,0
2009,1,1,6,30,1,0,1,4,7,4,13,15.440703530976691,1010.3278198242188,85.99433364031324,88.88083805923705,1.8947316468106914,0.0,270.4686279296875,1.0166338682174683,0
2009,1,1,7,30,88,7,90,103,214,152,13,18.09224110794014,1010.8223876953125,75.0347438266613,76.71912150820948,1.9432947683165882,0.0,269.71295166015625,0.8805469870567322,0
2009,1,1,8,30,201,81,235,183,387,343,15,21.23923828693495,1011.6148071289062,68.62382889439553,65.53053481144752,2.006609848622096,0.0,266.0575866699219,0.5488808155059814,0
2009,1,1,9,30,283,320,463,232,493,508,15,24.8707599359239,1011.1587524414062,56.185351016450134,55.91811780150318,2.0510170169100252,0.0,208.55667114257812,0.5669754147529602,0
2009,1,1,10,30,274,476,588,259,552,622,16,26.564601324099158,1010.074951171875,52.739186051704536,48.8316591895122,2.099554211525506,0.0,188.54080200195312,0.41730251908302307,0
2009,1,1,11,30,285,529,656,270,574,673,16,27.25507948902026,1009.002685546875,51.74513027235123,45.47432999450006,2.1456419493260435,0.0,165.70533752441406,0.3053048551082611,0
2009,1,1,12,30,277,530,641,266,566,654,16,27.371542482774032,1007.9127807617188,51.86393188049987,46.66084858475681,2.1877484006815426,0.0,129.79808044433594,0.2755619287490845,0
2009,1,1,13,30,246,521,567,247,524,569,16,26.876421332930022,1007.2140502929688,53.26522215526109,52.0809153146095,2.2193360051338646,0.0,91.93411254882812,0.3866092264652252,0
2009,1,1,14,30,206,442,423,209,442,426,16,25.855085355078018,1006.9401245117188,56.071279837211755,60.60597988034271,2.2379590420390985,0.0,71.1590576171875,0.49893656373023987,0
2009,1,1,15,30,169,219,240,146,303,244,16,24.03967931751862,1007.1143798828125,61.93914024830358,71.12304337402735,2.259496902187352,0.0,57.485206604003906,0.6199786067008972,0
2009,1,1,16,30,40,0,40,46,97,59,17,21.67218282251531,1007.7987060546875,78.20818892356192,82.87008639566335,2.2717438490537387,0.0,51.6435432434082,0.8706958889961243,0
2009,1,1,17,30,0,0,0,0,0,0,15,21.0486264806554,1008.5640258789062,72.0187169792006,95.38794114373538,2.2702216174539815,0.0,54.49824905395508,1.059899926185608,0
2009,1,1,18,30,0,0,0,0,0,0,15,20.42899022399871,1009.21044921875,74.30671590438857,108.39815258444035,2.268331333881196,0.0,60.12416076660156,1.0233453512191772,0
2009,1,1,19,30,0,0,0,0,0,0,14,19.831787546927956,1009.7699584960938,73.65660579982134,121.73273003805141,2.259604182210578,0.0,69.037353515625,0.8879998922348022,0
2009,1,1,20,30,0,0,0,0,0,0,15,19.269965192987854,1009.9028930664062,76.77946612973489,135.28284143655608,2.2331227358401837,0.0,84.75437927246094,0.6839597821235657,0
2009,1,1,21,30,0,0,0,0,0,0,14,18.74749044733477,1010.1181640625,76.51120081364348,148.97413521395154,2.1955117320828745,0.0,103.60929870605469,0.513934314250946,0
2009,1,1,22,30,0,0,0,0,0,0,13,18.209709487210887,1009.8389892578125,75.94537216091352,162.75092990208037,2.1720188840428287,0.0,120.94070434570312,0.284892737865448,0
2009,1,1,23,30,0,0,0,0,0,0,13,17.66297918946617,1009.7066040039062,76.91472632768853,176.53727088491843,2.1745486151270867,0.0,244.14724731445312,0.10420547425746918,0
2009,1,2,0,30,0,0,0,0,0,0,13,17.162856722343463,1009.5916137695312,78.39840891170937,169.55838706927253,2.1947951879811956,0.0,288.7654113769531,0.45261088013648987,0
2009,1,2,1,30,0,0,0,0,0,0,13,16.658240880816436,1009.4010620117188,81.36638726502791,155.75822391553115,2.2148765937584454,0.0,302.53125,0.8212147355079651,0
2009,1,2,2,30,0,0,0,0,0,0,13,16.158170258243274,1009.4689331054688,83.90896509244776,142.0166852601348,2.227017252982042,0.0,313.1174011230469,1.3221811056137085,0
2009,1,2,3,30,0,0,0,0,0,0,13,15.668653856255503,1009.7928466796875,85.66348072596281,128.38647775343196,2.22421348159428,0.0,320.532470703125,1.7617379426956177,0
2009,1,2,4,30,0,0,0,0,0,0,12,15.197157634599705,1010.3228149414062,85.63636689999753,114.93088124569269,2.1940073275054157,0.0,327.9522705078125,1.9813506603240967,0
2009,1,2,5,30,0,0,0,0,0,0,12,14.7318794800629,1010.9591064453125,84.31607794257617,101.73907818928524,2.1406279882473718,0.0,334.888427734375,2.026838541030884,0
2009,1,2,6,30,1,0,1,3,6,4,12,16.002744759224015,1011.4490966796875,80.26507378076845,88.94240109128732,2.0741498396224656,0.0,340.684326171875,1.926372766494751,0
2009,1,2,7,30,112,89,133,102,213,151,12,18.041469623681508,1012.171875,71.04796184166219,76.765714067033,2.006563683790587,0.0,344.6017150878906,1.5042599439620972,0
2009,1,2,8,30,193,316,324,183,387,344,14,21.195862086831823,1012.7634887695312,64.93639497799563,65.55680988550886,1.9583024421839057,0.0,352.071044921875,1.0793797969818115,0
2009,1,2,9,30,238,448,490,232,495,510,15,24.765292667684037,1012.6097412109375,57.66496694588664,55.91662512364727,1.9450847791366983,0.0,6.331916809082031,0.6838142275810242,0
2009,1,2,10,30,268,515,608,260,555,626,16,26.397902263378228,1011.3930053710938,54.49660289297271,48.79393725538032,1.9398513692129002,0.0,356.98614501953125,0.6047034859657288,0
2009,1,2,11,30,274,555,664,271,579,678,16,27.08713843725559,1010.3860473632812,52.89861506682176,45.39617808212798,1.9433970020397973,0.0,348.12744140625,0.7541989684104919,0
