Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,66833,-,-,India,22.35,87.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2001,1,1,10,30,222,621,632,222,621,632,10,24.92161692536081,1008.9112548828125,39.15035442167321,48.83622112437687,2.3787661868153043,0.0,30.271434783935547,1.0988436937332153,0
2001,1,1,11,30,270,539,648,231,643,682,10,25.661951181034965,1007.6046752929688,38.146071622697015,45.47999196643157,2.4626232054182955,0.0,43.80061721801758,1.1339600086212158,0
2001,1,1,12,30,259,550,637,227,634,663,10,25.769992796609188,1006.702392578125,38.37605507348907,46.66703851083543,2.5362448070402124,0.0,49.88139724731445,1.119092583656311,0
2001,1,1,13,30,213,592,577,213,592,577,10,25.311208038097845,1005.904052734375,39.661687181263964,52.08699759077464,2.5976096116622593,0.0,50.34272766113281,1.1061705350875854,0
2001,1,1,14,30,207,441,424,184,507,433,10,24.21662025533533,1005.514404296875,42.885915159705654,60.61160927054264,2.6372574063325436,0.0,47.930335998535156,1.0683746337890625,0
2001,1,1,15,30,151,259,235,134,358,250,11,22.7791783686111,1005.6571655273438,47.94003596584758,71.12813153587918,2.6418255522737075,0.0,46.56932830810547,1.0163615942001343,0
2001,1,1,16,30,48,15,50,49,115,64,12,20.267453005335938,1005.9290161132812,62.02354266251861,82.87465318288974,2.630998804066458,0.0,44.03639221191406,0.9155882596969604,0
2001,1,1,17,30,0,0,0,0,0,0,10,19.387479440163588,1006.7015991210938,55.860570202281615,95.39204347297873,2.611468629193918,0.0,35.4826545715332,0.7680143117904663,0
2001,1,1,18,30,0,0,0,0,0,0,8,18.774979928574624,1007.3677978515625,52.4220045046873,108.40183431790489,2.6002002024741757,0.0,19.285911560058594,0.6662652492523193,0
2001,1,1,19,30,0,0,0,0,0,0,9,18.221355947196685,1008.084716796875,56.822431163922516,121.73602765447303,2.5985593455671734,0.0,359.11639404296875,0.6519181132316589,0
2001,1,1,20,30,0,0,0,0,0,0,7,17.723943850407863,1008.495849609375,52.836880580599995,135.28577718209692,2.603676811509314,0.0,354.38336181640625,0.695947527885437,0
2001,1,1,21,30,0,0,0,0,0,0,8,17.282734417607855,1008.3555908203125,57.477317926947414,148.97671180841488,2.637470785799474,0.0,359.06732177734375,0.7615840435028076,0
2001,1,1,22,30,0,0,0,0,0,0,7,16.95542427360033,1008.0436401367188,53.120947533585685,162.75310023453437,2.6738349157939796,0.0,4.856040954589844,0.8973596096038818,0
2001,1,1,23,30,0,0,0,0,0,0,8,16.708260197851303,1007.448486328125,57.380342807273166,176.53826720241165,2.713742719634128,0.0,11.410133361816406,1.0777685642242432,0
2001,1,2,0,30,0,0,0,0,0,0,6,16.46672057707741,1007.1605224609375,52.9292872692506,169.55628513769864,2.7551768243174166,0.0,19.042495727539062,1.2793352603912354,0
2001,1,2,1,30,0,0,0,0,0,0,7,16.249717666895208,1006.8899536132812,54.39659391999049,155.7566442203235,2.790955979901452,0.0,28.305797576904297,1.4914393424987793,0
2001,1,2,2,30,0,0,0,0,0,0,7,15.9520134010927,1006.3815307617188,58.556953765717765,142.0155097517685,2.816843219402591,0.0,31.242919921875,1.7424546480178833,0
2001,1,2,3,30,0,0,0,0,0,0,7,15.769348499798696,1006.610107421875,59.199683016351166,128.38571293345024,2.84772812662376,0.0,32.82883071899414,1.9290599822998047,0
2001,1,2,4,30,0,0,0,0,0,0,7,15.549309648568624,1007.4032592773438,59.96009965382802,114.93056744092407,2.8723639791446316,0.0,35.233978271484375,2.022923469543457,0
2001,1,2,5,30,0,0,0,0,0,0,7,15.15482438670307,1008.1212158203125,60.989662464474556,101.73928275597319,2.892032027070544,0.0,37.12741470336914,2.0436043739318848,0
2001,1,2,6,30,1,0,1,4,5,4,8,15.97953820313785,1008.8795166015625,62.7574554888302,88.94323125397746,2.911449780112287,0.0,35.565696716308594,2.0083019733428955,0
2001,1,2,7,30,106,192,150,97,247,154,8,17.07768958089315,1009.7732543945312,57.30657772168002,76.7672939610591,2.9384040592937284,0.0,29.296798706054688,1.8127573728561401,0
2001,1,2,8,30,171,413,342,162,439,344,9,18.121422549147724,1010.571533203125,58.461860410303444,65.55933403787185,2.982529127700622,0.0,20.963973999023438,1.537855625152588,0
2001,1,2,9,30,241,439,487,200,550,508,10,19.81507719863845,1010.560546875,54.31461327499652,55.92031110441612,2.9996557623559283,0.0,15.091850280761719,1.613297700881958,0
2001,1,2,10,30,337,221,483,221,610,623,10,21.196101098560916,1010.3095092773438,51.104954392901156,48.79892127788923,3.0030987614075038,0.0,7.583030700683594,1.8484718799591064,0
2001,1,2,11,30,344,384,614,229,634,675,11,22.04125509174912,1009.4386596679688,49.548617481585126,45.40227327544712,3.0071421318182825,0.0,0.8630828857421875,2.1257829666137695,0
2001,1,2,12,30,276,35,301,226,626,657,10,21.81654323675366,1009.1331176757812,49.94960115571034,46.55562531648515,3.0292055059438447,0.0,356.1100769042969,2.4222493171691895,0
2001,1,2,13,30,178,1,179,212,585,572,11,21.159807861883507,1008.6836547851562,52.61000374688678,51.95621623221617,3.0774677130649195,0.0,354.14813232421875,2.7004919052124023,0
2001,1,2,14,30,104,0,104,183,501,430,11,20.07562160238342,1008.6051635742188,58.948070413984354,60.473525041211474,3.127902054069453,0.0,351.3569030761719,2.717214584350586,0
2001,1,2,15,30,62,0,62,134,353,249,12,18.94323572713961,1008.4007568359375,67.05014833126546,70.98938678929466,3.164381479782058,0.0,350.3077392578125,2.6459977626800537,0
2001,1,2,16,30,13,0,13,50,114,64,12,17.414293919991735,1008.436279296875,75.30433960539467,82.73824980363125,3.162394080166946,0.0,351.6003723144531,2.6375539302825928,0
2001,1,2,17,30,0,0,0,0,0,0,13,16.78942264839145,1008.8329467773438,78.68436329898391,95.2591943734455,3.126986665697194,0.0,352.5613708496094,2.5301382541656494,0
2001,1,2,18,30,0,0,0,0,0,0,13,16.739784819293902,1009.3351440429688,79.62903980515264,108.2730227001369,3.087271214971217,0.0,352.22650146484375,2.3247647285461426,0
2001,1,2,19,30,0,0,0,0,0,0,13,16.58397212510249,1009.9395751953125,79.82317599855313,121.61145671654131,3.046375253145536,0.0,350.37091064453125,2.1543891429901123,0
2001,1,2,20,30,0,0,0,0,0,0,12,16.412253201429166,1010.430908203125,79.95297312871898,135.1656059826761,2.9937134842086977,0.0,348.4361572265625,2.2152349948883057,0
2001,1,2,21,30,0,0,0,0,0,0,12,16.268615671451926,1010.5238037109375,79.76405731984467,148.86123590268707,2.93909765275415,0.0,347.0523681640625,2.3491010665893555,0
2001,1,2,22,30,0,0,0,0,0,0,12,16.08410154816312,1010.0625,80.00400120084888,162.64324513979273,2.907109533093508,0.0,346.6090393066406,2.418128728866577,0
2001,1,2,23,30,0,0,0,0,0,0,12,15.922703261625145,1009.5838012695312,80.39355638607827,176.4456266571826,2.885388951372936,0.0,348.0767822265625,2.340635061264038,0
2001,1,3,0,30,0,0,0,0,0,0,12,15.736355487873084,1009.1516723632812,80.91856289139945,169.6645909453507,2.8574094214845287,0.0,349.53857421875,2.198458433151245,0
2001,1,3,1,30,0,0,0,0,0,0,12,15.537675062525636,1009.0991821289062,81.26088329344782,155.8571572540945,2.824095650582598,0.0,347.9437255859375,2.086231231689453,0
2001,1,3,2,30,0,0,0,0,0,0,12,15.361158528431417,1008.822265625,81.74886722574033,142.10954980863175,2.7899678129996577,0.0,344.8833923339844,1.989465594291687,0
2001,1,3,3,30,0,0,0,0,0,0,12,15.212903968106332,1008.978271484375,81.8355966955686,128.47284428017662,2.742300426870697,0.0,341.7887268066406,1.9269009828567505,0
2001,1,3,4,30,0,0,0,0,0,0,11,14.97872166360986,1009.5546875,82.26622283647363,115.00976000092493,2.6732141735675103,0.0,339.0696105957031,1.9431403875350952,0
2001,1,3,5,30,0,0,0,0,0,0,11,14.681794563611504,1010.3140258789062,82.89792901811455,101.80891604799577,2.600883533207709,0.0,336.9469299316406,2.0350067615509033,0
2001,1,3,6,30,1,0,1,4,5,4,11,15.355630024397726,1010.7150268554688,80.07874844329609,89.0008059901826,2.5213724546042506,0.0,335.97747802734375,2.060106039047241,0
2001,1,3,7,30,105,191,149,98,253,156,12,17.076206739857355,1011.4512329101562,75.14645086109664,76.80930602573119,2.4318670701927734,0.0,335.2394714355469,1.8243507146835327,0
2001,1,3,8,30,177,399,342,164,449,349,14,20.258472514710945,1011.90576171875,67.66549818017758,65.58033721979417,2.336094745932248,0.0,342.8069152832031,1.6196173429489136,0
2001,1,3,9,30,211,545,517,202,563,518,14,23.560973327473107,1011.92138671875,55.83261933397111,55.91279982081358,2.2551359187596285,0.0,351.1188659667969,2.086081027984619,0
2001,1,3,10,30,229,613,634,223,625,636,14,25.16557139365267,1011.3491821289062,52.64108656242858,48.754523227817245,2.2017018133336235,0.0,347.67138671875,2.3363630771636963,0
2001,1,3,11,30,239,637,687,232,650,690,15,25.917717448996257,1010.5174560546875,51.11900645490316,45.31719568817822,2.1597420227778144,0.0,345.03717041015625,2.466099262237549,0
2001,1,3,12,30,229,644,673,229,644,673,14,26.050636813260212,1009.7031860351562,50.518301283819156,46.437350291712875,2.117198557289722,0.0,344.4054870605469,2.4488039016723633,0
2001,1,3,13,30,215,604,589,215,604,589,14,25.59905007243077,1009.0825805664062,50.54556681771422,51.81968033015589,2.0558785987772956,0.0,346.7487487792969,2.3457794189453125,0
2001,1,3,14,30,187,522,446,187,522,446,13,24.58809406347865,1008.551513671875,51.592279646088,60.330948297100754,1.975088554674985,0.0,346.3321838378906,2.360368013381958,0
2001,1,3,15,30,138,375,261,138,375,261,14,22.91759841543029,1008.4515380859375,59.75193741410026,70.84728257183826,1.9040120304085741,0.0,347.3118896484375,2.265589952468872,0
2001,1,3,16,30,49,12,51,53,129,70,13,20.5081604907665,1008.82763671875,65.16989347877966,82.59943227151065,1.8023284828065482,0.0,351.82904052734375,2.1403965950012207,0
2001,1,3,17,30,0,0,0,0,0,0,12,19.482748905611857,1009.0817260742188,65.71387346015544,95.12466610299172,1.7050324411528734,0.0,355.552001953125,2.158241033554077,0
2001,1,3,18,30,0,0,0,0,0,0,12,18.756063274227245,1009.72412109375,65.88068692069041,108.14315890551653,1.632587974204811,0.0,358.7154541015625,2.1553235054016113,0
2001,1,3,19,30,0,0,0,0,0,0,11,18.075011872223513,1009.9437255859375,66.30734158477097,121.48636019949474,1.5698818034740096,0.0,0.9309844970703125,2.155625820159912,0
2001,1,3,20,30,0,0,0,0,0,0,11,17.425553682397435,1009.699951171875,67.1123048174687,135.04535701631755,1.5227925933218747,0.0,2.7213516235351562,2.239323377609253,0
2001,1,3,21,30,0,0,0,0,0,0,10,16.820522598581533,1009.6094970703125,68.21454864609461,148.74605562184365,1.5059301692458569,0.0,2.0448455810546875,2.373128890991211,0
2001,1,3,22,30,0,0,0,0,0,0,10,16.182189546611482,1009.4298095703125,69.58849179273912,162.53392818406581,1.5019313041149696,0.0,0.0022430419921875,2.5264291763305664,0
2001,1,3,23,30,0,0,0,0,0,0,10,15.58202120780129,1009.1351928710938,70.99709620949307,176.35195339995502,1.5016675242615558,0.0,357.9371643066406,2.6727418899536133,0
2001,1,4,0,30,0,0,0,0,0,0,10,14.930846544775306,1008.8306884765625,72.73439178361483,169.77087312015456,1.502390854784342,0.0,356.5323791503906,2.765191078186035,0
2001,1,4,1,30,0,0,0,0,0,0,9,14.335533858956182,1008.7445678710938,74.24828398878229,155.9554824597917,1.496992315690052,0.0,356.1736755371094,2.844817876815796,0
2001,1,4,2,30,0,0,0,0,0,0,9,13.69619395530674,1008.904052734375,75.70237492355697,142.20108671713265,1.4809763234997155,0.0,352.6707763671875,2.877563953399658,0
2001,1,4,3,30,0,0,0,0,0,0,9,13.09954501378354,1009.12060546875,76.7812502344298,128.5571014083305,1.4559699476090504,0.0,347.49139404296875,2.801213264465332,0
2001,1,4,4,30,0,0,0,0,0,0,8,12.556736598891234,1009.7485961914062,77.50644429805668,115.08566028387244,1.4303945670782487,0.0,342.7115783691406,2.632699489593506,0
2001,1,4,5,30,0,0,0,0,0,0,8,12.115141212479955,1010.4947509765625,77.93860881462268,101.87478438845463,1.4068955609669116,0.0,338.21197509765625,2.4911367893218994,0
2001,1,4,6,30,1,0,1,4,6,4,9,13.506744262855875,1011.1743774414062,76.66738387761102,89.054066410355,1.3945543305399597,0.0,332.492919921875,2.4459991455078125,0
2001,1,4,7,30,105,171,144,100,267,161,9,15.891502473510798,1012.0155029296875,67.92763208481514,76.84638487425728,1.3959755305813895,0.0,326.7568359375,2.1131250858306885,0
2001,1,4,8,30,187,319,319,167,467,360,12,19.06240104004405,1012.707763671875,64.35432420057958,65.59568984687006,1.406342719252239,0.0,327.8372802734375,1.558209776878357,0
2001,1,4,9,30,230,503,513,205,582,532,12,22.91977441568082,1012.6738891601562,52.28807116229204,55.89886808246797,1.408016317121154,0.0,330.83880615234375,1.6738296747207642,0
2001,1,4,10,30,234,599,630,226,644,651,12,25.003679763070295,1011.9110717773438,44.394229793057185,48.70303137647412,1.4190747622768984,0.0,325.81353759765625,2.002108097076416,0
2001,1,4,11,30,238,640,689,235,668,706,12,25.799228392227917,1011.0204467773438,43.35874849831334,45.22478492147376,1.4333848166087124,0.0,324.73284912109375,2.0362908840179443,0
2001,1,4,12,30,232,642,676,232,660,689,12,25.97678684375427,1010.0321655273438,43.36077325542318,46.31226160806949,1.4409230224977534,0.0,326.65972900390625,1.9634743928909302,0
2001,1,4,13,30,218,620,602,218,620,602,12,25.56539281438745,1009.144287109375,44.42238021925215,51.67746161927843,1.4471435765772735,0.0,332.6852722167969,1.7952282428741455,0
2001,1,4,14,30,188,527,451,189,536,456,12,24.516416490644588,1008.7941284179688,46.79429973330292,60.18396558363534,1.4473863410050982,0.0,340.17474365234375,1.6966712474822998,0
2001,1,4,15,30,149,339,262,140,387,268,13,22.873466569012578,1008.6403198242188,57.09137119018513,70.70190862917633,1.4430763348593987,0.0,353.56988525390625,1.6801868677139282,0
2001,1,4,16,30,51,15,53,55,136,73,12,20.247139994657175,1008.5505981445312,60.39324524363574,82.45827339842619,1.4278633116016832,0.0,9.175765991210938,1.7565460205078125,0
2001,1,4,17,30,0,0,0,0,0,0,11,19.18203652796575,1009.289794921875,60.86116195751706,94.9885663012699,1.4201440979931002,0.0,17.07989501953125,1.9303853511810303,0
2001,1,4,18,30,0,0,0,0,0,0,10,18.455988576064158,1009.9863891601562,61.098832851501875,108.01234382689148,1.423034580221635,0.0,20.205894470214844,2.0539588928222656,0
2001,1,4,19,30,0,0,0,0,0,0,10,17.742506377525274,1010.3045043945312,61.64981122810913,121.36082869027788,1.419395982482052,0.0,19.716705322265625,2.115614414215088,0
2001,1,4,20,30,0,0,0,0,0,0,9,17.046206408144087,1010.30859375,62.29910459028424,134.92510552811402,1.4098254662754364,0.0,16.248199462890625,2.190631628036499,0
2001,1,4,21,30,0,0,0,0,0,0,9,16.27988619905142,1010.2418823242188,63.44186500783727,148.6312206817255,1.384295899687804,0.0,9.81561279296875,2.332749128341675,0
2001,1,4,22,30,0,0,0,0,0,0,8,15.477477274791397,1009.9217529296875,65.04578827251399,162.42514207783518,1.3550498952593477,0.0,2.4210281372070312,2.536560535430908,0
2001,1,4,23,30,0,0,0,0,0,0,8,14.587589756517389,1009.8421020507812,67.35835175828714,176.25693836347315,1.3181325011752147,0.0,355.6678466796875,2.7268736362457275,0
2001,1,5,0,30,0,0,0,0,0,0,8,13.736094145145273,1009.6050415039062,69.71142514581182,169.87479155942924,1.2769785601720398,0.0,349.40185546875,2.875605583190918,0
2001,1,5,1,30,0,0,0,0,0,0,8,12.956177292113011,1009.4732666015625,71.97042902577286,156.05142679596986,1.2352068595327572,0.0,343.94110107421875,3.004936456680298,0
2001,1,5,2,30,0,0,0,0,0,0,7,12.250927533747415,1009.6841430664062,74.03977120181267,142.289970937504,1.1964233469573473,0.0,337.43597412109375,3.098703622817993,0
2001,1,5,3,30,0,0,0,0,0,0,7,11.61313626386459,1009.9458618164062,75.91197812728913,128.63835962861737,1.1723950866145998,0.0,332.16644287109375,3.0636489391326904,0
2001,1,5,4,30,0,0,0,0,0,0,7,11.029359679374124,1010.4119262695312,77.4616817014186,115.15816266369697,1.1474945052479486,0.0,328.8635559082031,2.911787986755371,0
2001,1,5,5,30,0,0,0,0,0,0,6,10.49606648951567,1011.0841674804688,78.7742289810076,101.93679955434057,1.1220156869470808,0.0,326.91363525390625,2.783801555633545,0
2001,1,5,6,30,1,0,1,4,5,4,7,11.76519544591406,1011.5020141601562,76.61389567296274,89.10295426191239,1.104745970399796,0.0,326.0404052734375,2.7320351600646973,0
2001,1,5,7,30,108,153,143,101,272,163,8,14.170312645117178,1012.3985595703125,67.94107904202414,76.87848012660692,1.100215697690081,0.0,327.533203125,2.319117546081543,0
2001,1,5,8,30,176,401,342,168,475,364,10,17.57309748841675,1012.7658081054688,63.22002758087844,65.60536572648581,1.105653311895004,0.0,335.53228759765625,1.8707680702209473,0
2001,1,5,9,30,215,531,513,206,590,538,10,21.436260828853392,1012.5834350585938,48.90855623850657,55.878511674728095,1.1168483094513662,0.0,342.5514221191406,2.1914496421813965,0
2001,1,5,10,30,239,583,625,228,652,659,9,23.471196953573838,1012.075927734375,40.217161594874334,48.644462062194584,1.1382544007238875,0.0,341.30218505859375,2.500452756881714,0
2001,1,5,11,30,245,623,685,236,676,714,9,24.242941811807043,1011.4166259765625,39.215286765190925,45.125076934331844,1.1586579404089816,0.0,340.8104248046875,2.4520769119262695,0
2001,1,5,12,30,247,603,665,234,669,697,9,24.37200693903236,1010.6376953125,39.317109576249344,46.180418801555234,1.1599479552881558,0.0,342.66552734375,2.3403329849243164,0
2001,1,5,13,30,220,606,597,220,629,611,9,23.886043993891292,1009.9967041015625,39.94609070084915,51.52964535370662,1.1388712989927743,0.0,345.9113464355469,2.228402853012085,0
2001,1,5,14,30,193,511,449,191,547,465,9,22.742095509141052,1009.7681884765625,41.75423948848767,60.03268139956623,1.1005680842028698,0.0,348.78314208984375,2.280381441116333,0
2001,1,5,15,30,152,319,259,142,398,275,10,20.85133396641379,1009.8846435546875,52.099572937649285,70.55337807787538,1.052417506045662,0.0,354.11492919921875,2.264343023300171,0
2001,1,5,16,30,53,19,56,57,145,77,9,18.14692730656367,1009.8276977539062,56.83760050744818,82.31488820954715,0.9804053414457296,0.0,2.1355361938476562,2.1807761192321777,0
2001,1,5,17,30,0,0,0,0,0,0,8,17.00093032015326,1010.208251953125,57.10450673866855,94.85100208922783,0.903067474584546,0.0,8.388435363769531,2.1219937801361084,0
2001,1,5,18,30,0,0,0,0,0,0,7,16.22918067596197,1011.0782470703125,56.579657669670326,107.88067685713341,0.8428852288390518,0.0,10.934272766113281,2.1659598350524902,0
2001,1,5,19,30,0,0,0,0,0,0,6,15.508738599417143,1011.700927734375,56.22607404470212,121.23495026417724,0.8028293120088211,0.0,10.886024475097656,2.2662339210510254,0
2001,1,5,20,30,0,0,0,0,0,0,6,14.807539336509649,1011.971923828125,56.29299048337904,134.80492311239126,0.7730077954689011,0.0,10.542709350585938,2.296041250228882,0
2001,1,5,21,30,0,0,0,0,0,0,5,14.113298081414655,1012.0059814453125,56.60159150373276,148.51677567315923,0.7356339612073696,0.0,8.52264404296875,2.2938411235809326,0
2001,1,5,22,30,0,0,0,0,0,0,5,13.424811068830763,1011.67919921875,57.11047654639949,162.31687212772994,0.7029528301053589,0.0,4.4123992919921875,2.3497090339660645,0
2001,1,5,23,30,0,0,0,0,0,0,4,12.77163705488664,1011.2733154296875,57.6728301642381,176.16027334078393,0.6743449693766,0.0,359.871337890625,2.427913188934326,0
2001,1,6,0,30,0,0,0,0,0,0,4,12.111145111527321,1011.048095703125,58.40193214397672,169.97598442171625,0.6502005456446612,0.0,354.7622375488281,2.542180061340332,0
2001,1,6,1,30,0,0,0,0,0,0,3,11.514416068438663,1011.1989135742188,59.13880889477478,156.1447924875007,0.6299840558558802,0.0,349.48907470703125,2.702104330062866,0
2001,1,6,2,30,0,0,0,0,0,0,3,10.917031346971157,1011.005615234375,60.78118473255234,142.37605181188076,0.6137502664174358,0.0,342.97381591796875,2.896357774734497,0
2001,1,6,3,30,0,0,0,0,0,0,3,10.342429676608674,1011.2740478515625,62.99574780295225,128.7164948380028,0.6308939166521053,0.0,339.4708251953125,3.0823557376861572,0
2001,1,6,4,30,0,0,0,0,0,0,3,9.831869773679955,1012.069091796875,65.25732021765785,115.22716317757533,0.6492765386394237,0.0,338.7083435058594,3.200124740600586,0
2001,1,6,5,30,0,0,0,0,0,0,3,9.36022668693738,1012.6669921875,67.73405242813251,101.99487576825334,0.6692419522043944,0.0,338.2353820800781,3.245445489883423,0
2001,1,6,6,30,1,0,1,4,5,4,5,10.76539836179387,1013.3720092773438,67.99716495400828,89.14740479172771,0.6883258229168435,0.0,337.3476867675781,3.166214942932129,0
2001,1,6,7,30,109,171,148,103,282,167,6,13.46472389859457,1014.2470092773438,61.457729398251026,76.90554657585764,0.7056336014245819,0.0,336.5836486816406,2.6333043575286865,0
2001,1,6,8,30,173,421,347,170,487,371,8,16.718883257202208,1014.8674926757812,58.81722260729251,65.60933892233973,0.7279098462319776,0.0,339.974365234375,1.9899744987487793,0
2001,1,6,9,30,214,533,514,209,604,548,9,20.438440492393056,1014.3876342773438,47.88084741865475,55.85172766146312,0.7344442633100403,0.0,348.86529541015625,2.1475470066070557,0
2001,1,6,10,30,233,602,632,230,666,671,8,22.358818008920764,1013.6469116210938,40.4166134238747,48.57883404436899,0.7508262808895194,0.0,350.5293273925781,2.3198401927948,0
2001,1,6,11,30,244,627,688,239,690,727,8,23.18568888694574,1012.1484375,39.246259202513386,45.01811024471848,0.779587172413474,0.0,349.16766357421875,2.2828164100646973,0
2001,1,6,12,30,237,630,675,236,682,710,8,23.413655225532978,1011.1805419921875,38.78655317461894,46.04188400179019,0.8082107633075433,0.0,348.23626708984375,2.3305373191833496,0
2001,1,6,13,30,218,601,594,222,641,622,8,23.03436289550632,1010.19091796875,39.31879831678297,51.37631975313113,0.8313450292673079,0.0,348.8620910644531,2.4034459590911865,0
2001,1,6,14,30,206,492,453,193,557,473,8,21.978181263661952,1009.7035522460938,41.360804565234666,59.87720281757186,0.8480988145216459,0.0,348.065673828125,2.4226088523864746,0
2001,1,6,15,30,154,301,255,144,407,281,10,20.16261816310515,1009.7816162109375,52.67537957774325,70.40180853024683,0.8452709818364007,0.0,348.4524230957031,2.176500082015991,0
2001,1,6,16,30,52,13,54,59,151,80,8,17.356541580210603,1009.9277954101562,57.48378735544352,82.16940301391031,0.8256326044428391,0.0,350.7707824707031,1.7969334125518799,0
2001,1,6,17,30,0,0,0,0,0,0,7,16.241421062449433,1010.2328491210938,57.82783953167892,94.71207995451722,0.7950469731610151,0.0,354.009033203125,1.5005695819854736,0
2001,1,6,18,30,0,0,0,0,0,0,7,15.510229279586213,1010.5193481445312,57.06746020606989,107.74825578911418,0.7691264305747921,0.0,354.29046630859375,1.3309333324432373,0
2001,1,6,19,30,0,0,0,0,0,0,6,14.843437105385135,1010.9641723632812,58.60013423296575,121.10881041239769,0.7483285448539675,0.0,349.35296630859375,1.2981178760528564,0
2001,1,6,20,30,0,0,0,0,0,0,4,14.232394088672095,1011.0966796875,52.67490223653636,134.6848776860524,0.7361072057857558,0.0,347.1658020019531,1.5094629526138306,0
2001,1,6,21,30,0,0,0,0,0,0,4,13.693102257285261,1010.9100341796875,53.37902311809791,148.40276011924087,0.7282933866795798,0.0,345.6884460449219,1.8376131057739258,0
2001,1,6,22,30,0,0,0,0,0,0,4,13.156179950098021,1010.4685668945312,55.360255459802474,162.20909649972984,0.7233753206037392,0.0,343.5036315917969,2.1887576580047607,0
2001,1,6,23,30,0,0,0,0,0,0,4,12.626409206275753,1010.2528686523438,58.76433693824238,176.06165270392282,0.719527133562075,0.0,341.44781494140625,2.4715776443481445,0
2001,1,7,0,30,0,0,0,0,0,0,4,12.044706993483658,1009.4270629882812,59.09340328969117,170.0740683367392,0.7148802408551784,0.0,340.1826477050781,2.647146463394165,0
